%n density lambda lse TP FP 
%n density lambda lse TP FP 
500 0.2182 0.2 1.187816 0.9903939 0.984395
500 0.2182 0.2 1.203724 0.9961575 0.9841392
500 0.2182 0.2 1.171541 0.992315 0.9826042
500 0.2182 0.2 1.201363 0.995197 0.9803019
500 0.2194 0.2 1.152769 0.9942693 0.9815527
500 0.2194 0.2 1.215362 0.9961796 0.9823213
500 0.2194 0.2 1.214335 0.9894938 0.9838586
500 0.2194 0.2 1.170456 0.9952245 0.98309
500 0.2194 0.2 1.17801 0.9942693 0.9812964
%n density lambda lse TP FP 
500 0.3138 0.2 1.167850 0.9907834 0.9830953
500 0.3138 0.2 1.171465 0.9888084 0.9801807
500 0.3138 0.2 1.184507 0.9934167 0.9833868
500 0.3138 0.2 1.147216 0.990125 0.9807636
500 0.3138 0.2 1.162939 0.9934167 0.9842611
500 0.3146 0.2 1.142237 0.9947472 0.9819084
500 0.3146 0.2 1.172995 0.9947472 0.9836592
500 0.3146 0.2 1.199268 0.990151 0.9833674
500 0.3146 0.2 1.165526 0.9947472 0.9786986
500 0.3146 0.2 1.187945 0.9914642 0.9857018
500 0.3138 0.2 1.124732 0.9934167 0.9839697
500 0.3138 0.2 1.173801 0.990125 0.9836782
500 0.3138 0.2 1.135824 0.9927584 0.981055
500 0.3138 0.2 1.160355 0.9947334 0.9828038
500 0.3138 0.2 1.14514 0.9907834 0.9819295
500 0.3128 0.2 1.185237 0.9953765 0.9796275
500 0.3128 0.2 1.118348 0.9927345 0.9871944
500 0.3128 0.2 1.129389 0.9848085 0.9851572
500 0.3128 0.2 1.179742 0.989432 0.9889406
500 0.3128 0.2 1.168605 0.994716 0.984575
500 0.3138 0.2 1.108681 0.994075 0.9790149
500 0.3138 0.2 1.135651 0.9868334 0.9830953
500 0.3138 0.2 1.145531 0.994075 0.9842611
500 0.3138 0.2 1.133338 0.990125 0.9828038
500 0.3138 0.2 1.186089 0.9894668 0.981638
%n density lambda lse TP FP 
1000 0.0614 0.2 1.061587 1 0.9908374
1000 0.0614 0.2 1.084436 1 0.9901982
1000 0.0614 0.2 1.082907 1 0.9878543
1000 0.0614 0.2 1.097439 0.9922179 0.9912636
1000 0.0614 0.2 1.074047 0.996109 0.9880673
1000 0.0612 0.2 1.1149 0.9960938 0.9910524
1000 0.0612 0.2 1.103871 0.9960938 0.9872177
1000 0.0612 0.2 1.091485 0.9960938 0.9908394
1000 0.0612 0.2 1.099770 1 0.988922
1000 0.0612 0.2 1.065129 1 0.9916915
1000 0.0616 0.2 1.083950 0.992248 0.9887042
1000 0.0616 0.2 1.096458 0.996124 0.990196
1000 0.0616 0.2 1.091666 1 0.9906223
1000 0.0616 0.2 1.079257 1 0.9914749
1000 0.0616 0.2 1.101923 1 0.9887042
1000 0.0614 0.2 1.074625 0.996109 0.9882804
1000 0.0614 0.2 1.096123 0.996109 0.9876412
1000 0.0614 0.2 1.100060 1 0.9906243
1000 0.0614 0.2 1.085357 1 0.9884935
1000 0.0614 0.2 1.088253 0.996109 0.9887066
1000 0.0618 0.2 1.120698 0.996139 0.9899808
1000 0.0618 0.2 1.101302 0.992278 0.987849
1000 0.0618 0.2 1.087482 0.996139 0.9910467
1000 0.0618 0.2 1.110095 0.996139 0.9904072
1000 0.0618 0.2 1.131263 0.992278 0.991473
%n density lambda lse TP FP 
1000 0.2188 0.2 1.045246 0.9942529 0.9884793
1000 0.2188 0.2 1.088623 0.9904215 0.9905274
1000 0.2188 0.2 1.047756 0.9980843 0.9877112
1000 0.2188 0.2 1.080466 0.9980843 0.9897593
1000 0.2188 0.2 1.098185 0.9971264 0.9879672
1000 0.2196 0.2 1.066425 0.9980916 0.987186
1000 0.2196 0.2 1.070497 0.9990458 0.9923116
1000 0.2196 0.2 1.050558 0.9933206 0.9894926
1000 0.2196 0.2 1.060560 0.9895038 0.9879549
1000 0.2196 0.2 1.062008 0.9961832 0.990774
1000 0.219 0.2 1.089344 0.9961722 0.987452
1000 0.219 0.2 1.068345 0.9980861 0.9887324
1000 0.219 0.2 1.069718 0.999043 0.9897567
1000 0.219 0.2 1.051075 0.9952153 0.987708
1000 0.219 0.2 1.039475 0.9961722 0.9902689
1000 0.2182 0.2 1.051032 0.9942363 0.9883602
1000 0.2182 0.2 1.035371 0.995197 0.9854183
1000 0.2182 0.2 1.055840 0.9961575 0.9877206
1000 0.2182 0.2 1.059602 0.9932757 0.9892556
1000 0.2182 0.2 1.042203 0.9942363 0.9902788
1000 0.2194 0.2 1.051484 0.9961796 0.9912888
1000 0.2194 0.2 1.064171 0.9952245 0.9889828
1000 0.2194 0.2 1.023930 0.9980898 0.9864207
1000 0.2194 0.2 1.078491 0.9952245 0.9894953
1000 0.2194 0.2 1.063603 0.9952245 0.9910325
%n density lambda lse TP FP 
1000 0.3138 0.2 1.034259 0.9967084 0.9877587
1000 0.3138 0.2 1.016497 0.99605 0.989216
1000 0.3138 0.2 1.045386 0.994075 0.988633
1000 0.3138 0.2 1.019052 0.9967084 0.9915477
1000 0.3138 0.2 1.031509 0.9947334 0.989216
1000 0.3146 0.2 1.013343 0.9914642 0.9886198
1000 0.3146 0.2 1.027671 0.9986868 0.9892034
1000 0.3146 0.2 1.026235 0.996717 0.9894952
1000 0.3146 0.2 1.019446 0.993434 0.9906624
1000 0.3146 0.2 1.031009 0.9954038 0.9874526
1000 0.3138 0.2 1.010997 0.998025 0.9877587
1000 0.3138 0.2 1.021867 0.99605 0.9897989
1000 0.3138 0.2 1.029796 0.9953917 0.9897989
1000 0.3138 0.2 1.048699 0.9967084 0.9935879
1000 0.3138 0.2 1.041498 0.9947334 0.9889245
1000 0.3128 0.2 1.055328 0.997358 0.9886496
1000 0.3128 0.2 1.040006 0.9966975 0.9889406
1000 0.3128 0.2 1.051107 0.9966975 0.991269
1000 0.3128 0.2 1.035670 0.9953765 0.9901048
1000 0.3128 0.2 1.037314 0.9966975 0.9906868
1000 0.3138 0.2 1.064327 0.99605 0.989216
1000 0.3138 0.2 1.020780 0.9967084 0.9900904
1000 0.3138 0.2 1.029104 0.994075 0.9880501
1000 0.3138 0.2 1.049356 0.99605 0.9897989
1000 0.3138 0.2 1.026863 0.9927584 0.9912562
%n density lambda lse TP FP 
30 0.0614 0.5 1.378145 0.540856 0.5301513
30 0.0614 0.5 1.441563 0.536965 0.5382485
30 0.0614 0.5 1.434832 0.5136187 0.5337737
30 0.0614 0.5 1.456220 0.6225681 0.5337737
30 0.0614 0.5 1.426380 0.536965 0.5151289
30 0.0612 0.5 1.429382 0.5507812 0.5342991
30 0.0612 0.5 1.42596 0.5234375 0.5400511
30 0.0612 0.5 1.448052 0.6054688 0.5385599
30 0.0612 0.5 1.42719 0.609375 0.5270558
30 0.0612 0.5 1.408198 0.5273438 0.5243928
30 0.0616 0.5 1.469163 0.5271318 0.5358056
30 0.0616 0.5 1.409845 0.5542636 0.5370844
30 0.0616 0.5 1.465918 0.5232558 0.5267477
30 0.0616 0.5 1.392346 0.4844961 0.5247229
30 0.0616 0.5 1.439385 0.620155 0.5246164
30 0.0614 0.5 1.43367 0.5486381 0.5173663
30 0.0614 0.5 1.408090 0.5136187 0.5444279
30 0.0614 0.5 1.413399 0.5758755 0.5327083
30 0.0614 0.5 1.440266 0.463035 0.5360111
30 0.0614 0.5 1.394971 0.5525292 0.5212018
30 0.0618 0.5 1.494160 0.4942085 0.5380516
30 0.0618 0.5 1.383107 0.5637066 0.521424
30 0.0618 0.5 1.400398 0.5366795 0.5284588
30 0.0618 0.5 1.41769 0.5598456 0.5336815
30 0.0618 0.5 1.462203 0.5868726 0.5389043
%n density lambda lse TP FP 
30 0.2188 0.5 1.422032 0.545977 0.5225294
30 0.2188 0.5 1.439822 0.5402299 0.5300819
30 0.2188 0.5 1.456229 0.5469349 0.5184332
30 0.2188 0.5 1.472436 0.5402299 0.5424987
30 0.2188 0.5 1.458902 0.5402299 0.5245776
30 0.2196 0.5 1.456398 0.5424618 0.5294721
30 0.2196 0.5 1.406494 0.5496183 0.532163
30 0.2196 0.5 1.484190 0.5553435 0.5246028
30 0.2196 0.5 1.448078 0.5691794 0.5453614
30 0.2196 0.5 1.478647 0.5257634 0.5274218
30 0.219 0.5 1.448723 0.5296651 0.5284251
30 0.219 0.5 1.412203 0.5330144 0.5449424
30 0.219 0.5 1.430967 0.5502392 0.5323944
30 0.219 0.5 1.476531 0.5645933 0.5293214
30 0.219 0.5 1.482218 0.5406699 0.5380282
30 0.2182 0.5 1.469776 0.5552354 0.5402916
30 0.2182 0.5 1.424234 0.5802113 0.5367102
30 0.2182 0.5 1.458629 0.556196 0.5277565
30 0.2182 0.5 1.439999 0.5581172 0.5218726
30 0.2182 0.5 1.433676 0.5398655 0.5300588
30 0.2194 0.5 1.479707 0.5530086 0.5142198
30 0.2194 0.5 1.427427 0.5205349 0.5395849
30 0.2194 0.5 1.397489 0.552531 0.5219062
30 0.2194 0.5 1.380615 0.5807068 0.5219062
30 0.2194 0.5 1.482163 0.5539637 0.5461184
%n density lambda lse TP FP 
30 0.3138 0.5 1.484622 0.5404872 0.5319149
30 0.3138 0.5 1.448357 0.5325872 0.5364325
30 0.3138 0.5 1.441311 0.5437788 0.5272515
30 0.3138 0.5 1.439365 0.5497038 0.5231711
30 0.3138 0.5 1.503299 0.5503621 0.5374526
30 0.3146 0.5 1.488367 0.5308601 0.5412898
30 0.3146 0.5 1.450990 0.528562 0.5161949
30 0.3146 0.5 1.454572 0.5469468 0.5170703
30 0.3146 0.5 1.437347 0.5377544 0.5341406
30 0.3146 0.5 1.489814 0.5246225 0.5458127
30 0.3138 0.5 1.450087 0.5503621 0.5217138
30 0.3138 0.5 1.457437 0.5464121 0.5224424
30 0.3138 0.5 1.446580 0.556287 0.5228796
30 0.3138 0.5 1.448699 0.5365372 0.527543
30 0.3138 0.5 1.447126 0.5385122 0.5333722
30 0.3128 0.5 1.485188 0.5307133 0.5324505
30 0.3128 0.5 1.447193 0.5541612 0.5357974
30 0.3128 0.5 1.439185 0.5498679 0.5333236
30 0.3128 0.5 1.452867 0.5561427 0.5416182
30 0.3128 0.5 1.480503 0.5455746 0.5343423
30 0.3138 0.5 1.491189 0.5589203 0.5386185
30 0.3138 0.5 1.455377 0.5727452 0.5364325
30 0.3138 0.5 1.456720 0.5510204 0.5249198
30 0.3138 0.5 1.459958 0.5431205 0.5272515
30 0.3138 0.5 1.467421 0.5325872 0.5357039
%n density lambda lse TP FP 
50 0.0614 0.5 1.600639 0.7081712 0.6835713
50 0.0614 0.5 1.640037 0.696498 0.6922012
50 0.0614 0.5 1.584275 0.7081712 0.6934797
50 0.0614 0.5 1.632169 0.7315175 0.6991264
50 0.0614 0.5 1.601166 0.7159533 0.705945
50 0.0612 0.5 1.643380 0.71875 0.696421
50 0.0612 0.5 1.656402 0.7070312 0.6930124
50 0.0612 0.5 1.609197 0.6796875 0.6919472
50 0.0612 0.5 1.592852 0.6914062 0.6955688
50 0.0612 0.5 1.584868 0.7421875 0.7015339
50 0.0616 0.5 1.645617 0.6705426 0.681266
50 0.0616 0.5 1.597706 0.7286822 0.6840367
50 0.0616 0.5 1.618617 0.6782946 0.6949062
50 0.0616 0.5 1.599701 0.6821705 0.6933078
50 0.0616 0.5 1.643449 0.7403101 0.683717
50 0.0614 0.5 1.639631 0.7237354 0.6887918
50 0.0614 0.5 1.571028 0.6809339 0.6916684
50 0.0614 0.5 1.579772 0.6614786 0.6816535
50 0.0614 0.5 1.622079 0.7276265 0.6882591
50 0.0614 0.5 1.577758 0.7198444 0.695504
50 0.0618 0.5 1.656022 0.7142857 0.6934556
50 0.0618 0.5 1.623990 0.7027027 0.6882328
50 0.0618 0.5 1.568597 0.7335907 0.6898316
50 0.0618 0.5 1.621487 0.6756757 0.6870603
50 0.0618 0.5 1.574539 0.7683398 0.6894052
%n density lambda lse TP FP 
50 0.2188 0.5 1.632383 0.697797 0.6959805
50 0.2188 0.5 1.614581 0.7126437 0.6941884
50 0.2188 0.5 1.663456 0.7145594 0.6793395
50 0.2188 0.5 1.626621 0.697318 0.6786994
50 0.2188 0.5 1.623039 0.7337165 0.6935484
50 0.2196 0.5 1.611712 0.6984733 0.6896463
50 0.2196 0.5 1.616811 0.716603 0.676448
50 0.2196 0.5 1.611313 0.711832 0.6940031
50 0.2196 0.5 1.630838 0.6975191 0.6845208
50 0.2196 0.5 1.582862 0.7032443 0.6881087
50 0.219 0.5 1.573047 0.7167464 0.6778489
50 0.219 0.5 1.603046 0.7397129 0.6919334
50 0.219 0.5 1.676128 0.7196172 0.6869398
50 0.219 0.5 1.620036 0.6956938 0.6975672
50 0.219 0.5 1.616468 0.6995215 0.6915493
50 0.2182 0.5 1.585896 0.698367 0.691737
50 0.2182 0.5 1.611416 0.7089337 0.6925045
50 0.2182 0.5 1.671771 0.7070125 0.701714
50 0.2182 0.5 1.607127 0.6714697 0.6978767
50 0.2182 0.5 1.747412 0.7074928 0.6882834
50 0.2194 0.5 1.672419 0.7058262 0.6906226
50 0.2194 0.5 1.621526 0.69532 0.681527
50 0.2194 0.5 1.624104 0.7077364 0.6904945
50 0.2194 0.5 1.674598 0.7106017 0.7002306
50 0.2194 0.5 1.607703 0.7077364 0.6884448
%n density lambda lse TP FP 
50 0.3138 0.5 1.576711 0.6892693 0.6920723
50 0.3138 0.5 1.535248 0.7284398 0.6863888
50 0.3138 0.5 1.664698 0.7077024 0.7015447
50 0.3138 0.5 1.665983 0.7215273 0.6920723
50 0.3138 0.5 1.635821 0.7030941 0.6962985
50 0.3146 0.5 1.660935 0.7216021 0.684272
50 0.3146 0.5 1.685438 0.7255417 0.684126
50 0.3146 0.5 1.611238 0.7163493 0.6833966
50 0.3146 0.5 1.701748 0.7143795 0.6877736
50 0.3146 0.5 1.634796 0.7045305 0.6880654
50 0.3138 0.5 1.567049 0.6919026 0.6807053
50 0.3138 0.5 1.654358 0.7221856 0.6898863
50 0.3138 0.5 1.525290 0.7287689 0.685223
50 0.3138 0.5 1.645841 0.714944 0.6875546
50 0.3138 0.5 1.617957 0.6925609 0.6898863
50 0.3128 0.5 1.633659 0.6915456 0.6845169
50 0.3128 0.5 1.580777 0.7034346 0.6970314
50 0.3128 0.5 1.642524 0.6908851 0.6877183
50 0.3128 0.5 1.595495 0.6994716 0.6976135
50 0.3128 0.5 1.663526 0.7080581 0.7000873
50 0.3138 0.5 1.64593 0.7011192 0.688429
50 0.3138 0.5 1.601239 0.7142857 0.6811425
50 0.3138 0.5 1.579596 0.706715 0.685223
50 0.3138 0.5 1.623195 0.7044108 0.6817254
50 0.3138 0.5 1.642801 0.7030941 0.6837657
%n density lambda lse TP FP 
500 0.0614 0.5 1.246851 0.9727626 0.9607927
500 0.0614 0.5 1.222395 0.9883268 0.9584488
500 0.0614 0.5 1.211144 0.9766537 0.9654805
500 0.0614 0.5 1.211609 0.9805447 0.9578095
500 0.0614 0.5 1.182543 0.9766537 0.959301
500 0.0612 0.5 1.167971 0.9765625 0.9590967
500 0.0612 0.5 1.227232 0.984375 0.961014
500 0.0612 0.5 1.197265 0.9804688 0.9573924
500 0.0612 0.5 1.257266 0.984375 0.9588837
500 0.0612 0.5 1.218556 0.984375 0.9531317
500 0.0616 0.5 1.214864 0.9806202 0.9597187
500 0.0616 0.5 1.22152 0.9844961 0.96526
500 0.0616 0.5 1.212235 0.9728682 0.9631287
500 0.0616 0.5 1.210184 0.988372 0.963555
500 0.0616 0.5 1.201992 0.9689922 0.9639812
500 0.0614 0.5 1.192755 0.9883268 0.953974
500 0.0614 0.5 1.191885 0.9766537 0.9656936
500 0.0614 0.5 1.209809 0.9805447 0.959301
500 0.0614 0.5 1.198443 0.9766537 0.9569572
500 0.0614 0.5 1.217814 0.9649805 0.9578095
500 0.0618 0.5 1.188061 0.992278 0.9616287
500 0.0618 0.5 1.227571 0.984556 0.9586442
500 0.0618 0.5 1.236297 0.980695 0.9616287
500 0.0618 0.5 1.222581 0.988417 0.9637604
500 0.0618 0.5 1.206926 0.976834 0.9637604
%n density lambda lse TP FP 
500 0.2188 0.5 1.138581 0.9789272 0.9582693
500 0.2188 0.5 1.136254 0.97318 0.9580133
500 0.2188 0.5 1.203673 0.9722222 0.9605735
500 0.2188 0.5 1.179681 0.9703065 0.9562212
500 0.2188 0.5 1.191671 0.9722222 0.952893
500 0.2196 0.5 1.222014 0.9770992 0.9597642
500 0.2196 0.5 1.146315 0.9837786 0.9597642
500 0.2196 0.5 1.155070 0.9732824 0.9543824
500 0.2196 0.5 1.194705 0.9770992 0.9525884
500 0.2196 0.5 1.145550 0.9837786 0.9621989
500 0.219 0.5 1.163437 0.9770335 0.9603073
500 0.219 0.5 1.163787 0.9808612 0.956466
500 0.219 0.5 1.186543 0.9760766 0.9585147
500 0.219 0.5 1.202719 0.9818182 0.9638924
500 0.219 0.5 1.115237 0.9799043 0.9605634
500 0.2182 0.5 1.16821 0.9807877 0.960348
500 0.2182 0.5 1.139634 0.9788665 0.9590688
500 0.2182 0.5 1.109758 0.9855908 0.9606037
500 0.2182 0.5 1.190773 0.979827 0.9626503
500 0.2182 0.5 1.154509 0.9817483 0.961627
500 0.2194 0.5 1.179403 0.9799427 0.9584935
500 0.2194 0.5 1.152932 0.9866285 0.9605432
500 0.2194 0.5 1.172362 0.9713467 0.9582373
500 0.2194 0.5 1.144149 0.9799427 0.9577248
500 0.2194 0.5 1.154323 0.9837631 0.955419
%n density lambda lse TP FP 
500 0.3138 0.5 1.129481 0.9743252 0.9559895
500 0.3138 0.5 1.155656 0.9802502 0.9583212
500 0.3138 0.5 1.136574 0.9723502 0.9565724
500 0.3138 0.5 1.136466 0.9835418 0.9612358
500 0.3138 0.5 1.117917 0.9789335 0.9615273
500 0.3146 0.5 1.149496 0.9776756 0.957689
500 0.3146 0.5 1.161711 0.9829284 0.9524365
500 0.3146 0.5 1.119873 0.9750492 0.957689
500 0.3146 0.5 1.121049 0.977019 0.963525
500 0.3146 0.5 1.104855 0.9757058 0.9556463
500 0.3138 0.5 1.145716 0.9789335 0.9650248
500 0.3138 0.5 1.189743 0.9789335 0.9565724
500 0.3138 0.5 1.127460 0.9730086 0.9597785
500 0.3138 0.5 1.140625 0.9809085 0.9618187
500 0.3138 0.5 1.158481 0.9749835 0.9644419
500 0.3128 0.5 1.188502 0.972259 0.9630384
500 0.3128 0.5 1.150287 0.97358 0.9572177
500 0.3128 0.5 1.083626 0.9791942 0.959837
500 0.3128 0.5 1.141616 0.9742404 0.9615832
500 0.3128 0.5 1.121059 0.9768824 0.9543073
500 0.3138 0.5 1.110673 0.9782752 0.9583212
500 0.3138 0.5 1.147040 0.9842001 0.9606529
500 0.3138 0.5 1.142246 0.9756419 0.9606529
500 0.3138 0.5 1.159310 0.9795918 0.9533664
500 0.3138 0.5 1.136545 0.9789335 0.9533664
%n density lambda lse TP FP 
1000 0.0614 0.5 1.081651 0.9805447 0.9682506
1000 0.0614 0.5 1.120333 1 0.9754954
1000 0.0614 0.5 1.076866 0.9844358 0.9686768
1000 0.0614 0.5 1.092086 0.996109 0.9752823
1000 0.0614 0.5 1.078796 1 0.9722992
1000 0.0612 0.5 1.09008 1 0.9737963
1000 0.0612 0.5 1.117857 0.9804688 0.9744354
1000 0.0612 0.5 1.137453 0.9960938 0.9729442
1000 0.0612 0.5 1.037018 0.984375 0.9703877
1000 0.0612 0.5 1.078953 0.984375 0.9735833
1000 0.0616 0.5 1.085488 0.988372 0.9771952
1000 0.0616 0.5 1.110590 0.988372 0.9759165
1000 0.0616 0.5 1.059653 0.992248 0.971867
1000 0.0616 0.5 1.103629 0.988372 0.9797528
1000 0.0616 0.5 1.111181 0.996124 0.975064
1000 0.0614 0.5 1.080068 0.9922179 0.9714468
1000 0.0614 0.5 1.078793 0.996109 0.9750693
1000 0.0614 0.5 1.116978 0.9883268 0.9763478
1000 0.0614 0.5 1.103661 0.9805447 0.9725123
1000 0.0614 0.5 1.070976 0.9883268 0.9733646
1000 0.0618 0.5 1.080797 0.992278 0.9707951
1000 0.0618 0.5 1.071881 0.996139 0.9727137
1000 0.0618 0.5 1.074091 0.996139 0.97314
1000 0.0618 0.5 1.118933 0.996139 0.971861
1000 0.0618 0.5 1.087703 0.992278 0.974206
%n density lambda lse TP FP 
1000 0.2188 0.5 1.046274 0.9894636 0.9736303
1000 0.2188 0.5 1.082229 0.9885057 0.9703021
1000 0.2188 0.5 1.052221 0.9913793 0.9723502
1000 0.2188 0.5 1.059744 0.9904215 0.9772145
1000 0.2188 0.5 1.079901 0.9885057 0.9728623
1000 0.2196 0.5 1.063638 0.9866412 0.9741158
1000 0.2196 0.5 1.047577 0.9933206 0.970528
1000 0.2196 0.5 1.102688 0.990458 0.9692465
1000 0.2196 0.5 1.079618 0.9866412 0.976166
1000 0.2196 0.5 1.085226 0.990458 0.9674526
1000 0.219 0.5 1.092613 0.9875598 0.9741357
1000 0.219 0.5 1.024214 0.9904306 0.9754161
1000 0.219 0.5 1.045467 0.985646 0.9723431
1000 0.219 0.5 1.051209 0.9866029 0.9756722
1000 0.219 0.5 1.067731 0.9866029 0.9697823
1000 0.2182 0.5 1.048879 0.992315 0.9762087
1000 0.2182 0.5 1.075552 0.9894332 0.9756971
1000 0.2182 0.5 1.046919 0.9836695 0.9713482
1000 0.2182 0.5 1.069225 0.9942363 0.9680225
1000 0.2182 0.5 1.054297 0.9903939 0.9733947
1000 0.2194 0.5 1.051568 0.9923591 0.9713041
1000 0.2194 0.5 1.056067 0.9875836 0.9707917
1000 0.2194 0.5 1.046256 0.9885387 0.971048
1000 0.2194 0.5 1.06973 0.9837631 0.9743787
1000 0.2194 0.5 1.018439 0.990449 0.9764284
%n density lambda lse TP FP 
1000 0.3138 0.5 1.003233 0.9894668 0.9734771
1000 0.3138 0.5 0.99401 0.9894668 0.967648
1000 0.3138 0.5 1.021761 0.9907834 0.9699796
1000 0.3138 0.5 1.040121 0.990125 0.9755173
1000 0.3138 0.5 1.049385 0.9888084 0.9734771
1000 0.3146 0.5 1.059961 0.9862114 0.9725708
1000 0.3146 0.5 1.013557 0.986868 0.9746134
1000 0.3146 0.5 1.009709 0.986868 0.9681938
1000 0.3146 0.5 1.042650 0.9862114 0.9743216
1000 0.3146 0.5 1.054557 0.9894944 0.9711118
1000 0.3138 0.5 1.048154 0.9868334 0.978432
1000 0.3138 0.5 1.025390 0.9934167 0.9720198
1000 0.3138 0.5 1.020726 0.9894668 0.974643
1000 0.3138 0.5 1.03523 0.9894668 0.974643
1000 0.3138 0.5 1.017255 0.9868334 0.970271
1000 0.3128 0.5 1.028433 0.990753 0.9714785
1000 0.3128 0.5 1.037556 0.989432 0.9726426
1000 0.3128 0.5 1.013157 0.990753 0.9720605
1000 0.3128 0.5 1.049334 0.9887715 0.9717695
1000 0.3128 0.5 1.045008 0.992074 0.9723516
1000 0.3138 0.5 1.056298 0.98815 0.9734771
1000 0.3138 0.5 1.052022 0.9888084 0.970271
1000 0.3138 0.5 1.025902 0.9914417 0.9728942
1000 0.3138 0.5 0.997853 0.990125 0.9755173
1000 0.3138 0.5 1.028416 0.9914417 0.9696881
%n density lambda lse TP FP 
30 0.0614 1 1.357206 0.4669261 0.4506712
30 0.0614 1 1.295797 0.4396887 0.4461965
30 0.0614 1 1.312621 0.5097276 0.4455572
30 0.0614 1 1.320294 0.4669261 0.450032
30 0.0614 1 1.320375 0.4863813 0.4606861
30 0.0612 1 1.355213 0.4648438 0.4405624
30 0.0612 1 1.369553 0.4804688 0.4541968
30 0.0612 1 1.332815 0.5429688 0.4407755
30 0.0612 1 1.315689 0.4921875 0.4435450
30 0.0612 1 1.392601 0.4902344 0.4463144
30 0.0616 1 1.33247 0.503876 0.4548167
30 0.0616 1 1.350217 0.4844961 0.4394714
30 0.0616 1 1.358307 0.4883721 0.4362745
30 0.0616 1 1.30408 0.5 0.4379795
30 0.0616 1 1.313294 0.4689922 0.4488491
30 0.0614 1 1.327824 0.5019455 0.447475
30 0.0614 1 1.322690 0.4708171 0.4417217
30 0.0614 1 1.319158 0.4785992 0.4611123
30 0.0614 1 1.314236 0.4863813 0.450032
30 0.0614 1 1.356870 0.4669261 0.4464095
30 0.0618 1 1.300885 0.4749035 0.4526753
30 0.0618 1 1.333809 0.4092664 0.4425496
30 0.0618 1 1.344414 0.4555985 0.4448945
30 0.0618 1 1.346315 0.4633205 0.4355148
30 0.0618 1 1.345714 0.4633205 0.4642933
%n density lambda lse TP FP 
30 0.2188 1 1.381331 0.4454023 0.453661
30 0.2188 1 1.353494 0.4549808 0.4485407
30 0.2188 1 1.378273 0.4588123 0.4582693
30 0.2188 1 1.363449 0.4636015 0.4582693
30 0.2188 1 1.336212 0.4741379 0.4454685
30 0.2196 1 1.383655 0.4532443 0.446694
30 0.2196 1 1.356360 0.476145 0.4397745
30 0.2196 1 1.363140 0.4551527 0.4405433
30 0.2196 1 1.357766 0.4704198 0.4483598
30 0.2196 1 1.354409 0.4775763 0.4472066
30 0.219 1 1.381857 0.4593301 0.4473752
30 0.219 1 1.377833 0.4545455 0.4419974
30 0.219 1 1.362435 0.4526316 0.4568502
30 0.219 1 1.345332 0.4593301 0.4391805
30 0.219 1 1.389503 0.4411483 0.4466069
30 0.2182 1 1.337946 0.4658982 0.4359171
30 0.2182 1 1.362594 0.4899135 0.4435917
30 0.2182 1 1.324718 0.4418828 0.4484523
30 0.2182 1 1.330549 0.4582133 0.4512663
30 0.2182 1 1.361866 0.4567723 0.4504988
30 0.2194 1 1.395829 0.4441261 0.45196
30 0.2194 1 1.311394 0.4570201 0.4527287
30 0.2194 1 1.351292 0.4565425 0.4419677
30 0.2194 1 1.340673 0.4479465 0.4532411
30 0.2194 1 1.364522 0.434575 0.4599026
%n density lambda lse TP FP 
30 0.3138 1 1.401418 0.477946 0.4599242
30 0.3138 1 1.386196 0.4654378 0.4593413
30 0.3138 1 1.376215 0.4680711 0.4405421
30 0.3138 1 1.385655 0.4173799 0.4539493
30 0.3138 1 1.409525 0.443713 0.4523463
30 0.3146 1 1.398986 0.4786605 0.4467464
30 0.3146 1 1.308469 0.4819435 0.4601692
30 0.3146 1 1.402670 0.4629022 0.44733
30 0.3146 1 1.378485 0.4789888 0.4537496
30 0.3146 1 1.312504 0.4740643 0.4333236
30 0.3138 1 1.376493 0.4581962 0.4471
30 0.3138 1 1.375606 0.4568795 0.4669193
30 0.3138 1 1.370943 0.477946 0.4567182
30 0.3138 1 1.439899 0.4654378 0.4570096
30 0.3138 1 1.369783 0.4917709 0.4535121
30 0.3128 1 1.346377 0.4478203 0.4416473
30 0.3128 1 1.411491 0.4550859 0.4257858
30 0.3128 1 1.380534 0.4557464 0.4522701
30 0.3128 1 1.381191 0.4735799 0.4455763
30 0.3128 1 1.377963 0.4484808 0.4403376
30 0.3138 1 1.373192 0.4549045 0.4334013
30 0.3138 1 1.392798 0.4400922 0.4511804
30 0.3138 1 1.349186 0.4634628 0.4501603
30 0.3138 1 1.34692 0.4483213 0.4575925
30 0.3138 1 1.389456 0.4502962 0.4430195
%n density lambda lse TP FP 
50 0.0614 1 1.371324 0.5953307 0.5921585
50 0.0614 1 1.414451 0.5642023 0.59088
50 0.0614 1 1.376379 0.614786 0.5840614
50 0.0614 1 1.399859 0.618677 0.5868315
50 0.0614 1 1.392051 0.5992218 0.5849137
50 0.0612 1 1.380022 0.6054688 0.589902
50 0.0612 1 1.445767 0.5898438 0.5805283
50 0.0612 1 1.462006 0.6328125 0.5801023
50 0.0612 1 1.393423 0.5742188 0.5852152
50 0.0612 1 1.397943 0.609375 0.5830848
50 0.0616 1 1.379825 0.6860465 0.5737425
50 0.0616 1 1.418772 0.5930233 0.5907928
50 0.0616 1 1.376815 0.6356589 0.5901535
50 0.0616 1 1.451317 0.6627907 0.5856777
50 0.0616 1 1.463527 0.6162791 0.5947357
