n density b b_old_avg lambda glcalls_avg lse TP FP 
%n density b b_old lambda lse TP FP 
500 0.3138 100 0.0855343 119.3805 7 1.075529 0 0
500 0.3138 100 0.07733297 119.2985 7 1.057295 0 0
500 0.3138 100 0.07768323 119.8526 7 1.083727 0 0
500 0.3138 100 0.07885938 119.4674 7 1.071055 0 0
500 0.3138 100 0.07820447 119.0852 10 1.085516 0 0
500 0.3128 100 0.07714132 119.3689 7 1.070514 0 0
500 0.3128 100 0.0797549 119.2345 7 1.079264 0 0
500 0.3128 100 0.08091395 119.3687 7 1.060268 0 0
500 0.3128 100 0.07864955 119.3519 7 1.091022 0 0
500 0.3128 100 0.08053964 119.0844 7 1.056124 0 0
500 0.3138 100 0.08110371 119.6298 7 1.079311 0 0
500 0.3138 100 0.08241258 119.4789 7 1.091473 0 0
500 0.3138 100 0.07805264 119.0139 7 1.082353 0 0
500 0.3138 100 0.08196982 119.2790 7 1.065431 0 0
500 0.3138 100 0.0803016 119.5272 7 1.104397 0 0
%n density b b_old lambda lse TP FP 
500 0.3138 200 0.08071357 196.7666 7 1.089321 0 0
500 0.3138 200 0.08256433 197.3339 7 1.105753 0 0
500 0.3138 200 0.07916454 197.2623 7 1.095963 0 0
500 0.3138 200 0.08109486 197.2050 7 1.068778 0 0
500 0.3138 200 0.07679052 197.5968 7 1.088809 0 0
500 0.3146 200 0.0807224 197.2509 7 1.104075 0 0
500 0.3146 200 0.07812669 197.2658 7 1.050579 0 0
500 0.3146 200 0.07957771 197.1714 7 1.083285 0 0
500 0.3146 200 0.07835251 197.1617 7 1.080887 0 0
500 0.3146 200 0.07854304 197.1438 7 1.094829 0 0
500 0.3138 200 0.08695359 197.3397 7 1.094762 0 0
500 0.3138 200 0.07960098 196.9141 7 1.081224 0 0
500 0.3138 200 0.07914115 197.7019 7 1.083270 0 0
500 0.3138 200 0.08350703 197.2964 7 1.090150 0 0
500 0.3138 200 0.0795379 197.3587 7 1.064991 0 0
500 0.3128 200 0.07870315 197.0451 7 1.094072 0 0
500 0.3128 200 0.07849036 197.2320 7 1.047699 0 0
500 0.3128 200 0.08154673 196.8983 7 1.065136 0 0
500 0.3128 200 0.07977548 197.3739 7 1.077085 0 0
500 0.3128 200 0.08622867 196.8779 7 1.071778 0 0
500 0.3138 200 0.07789391 197.2128 7 1.070404 0 0
500 0.3138 200 0.08232782 197.2828 7 1.060332 0 0
500 0.3138 200 0.08028892 197.1162 7 1.076116 0 0
500 0.3138 200 0.08125926 196.9748 10 1.044204 0 0
500 0.3138 200 0.07962788 197.4713 7 1.072579 0 0
%n density b b_old lambda lse TP FP 
500 0.3138 1000 0.08063662 990.2745 5 1.087346 0 0
500 0.3138 1000 0.07780938 990.295 5 1.106987 0 0
500 0.3138 1000 0.07919007 990.2463 5 1.100079 0 0
500 0.3138 1000 0.08239117 990.307 5 1.074819 0 0
500 0.3138 1000 0.07935706 990.2752 5 1.097268 0 0
500 0.3146 1000 0.07906692 990.3057 5 1.085005 0 0
500 0.3146 1000 0.07935129 990.2805 5 1.045918 0 0
500 0.3146 1000 0.0781711 990.2664 5 1.095098 0 0
500 0.3146 1000 0.08007192 990.267 5 1.083317 0 0
500 0.3146 1000 0.0794603 990.237 5 1.103247 0 0
500 0.3138 1000 0.08541063 990.2594 5 1.092829 0 0
500 0.3138 1000 0.07858903 990.2606 5 1.098595 0 0
500 0.3138 1000 0.0783611 990.3062 5 1.087128 0 0
500 0.3138 1000 0.08174196 990.2811 5 1.064024 0 0
500 0.3138 1000 0.0766366 990.286 5 1.071403 0 0
500 0.3128 1000 0.07896784 990.3189 5 1.084653 0 0
500 0.3128 1000 0.0788861 990.2913 5 1.110778 0 0
500 0.3128 1000 0.07799504 990.278 5 1.062322 0 0
500 0.3128 1000 0.0799559 990.2454 5 1.070113 0 0
500 0.3128 1000 0.08048324 990.2224 5 1.040923 0 0
500 0.3138 1000 0.0803025 990.2548 5 1.066496 0 0
500 0.3138 1000 0.07933734 990.309 5 1.075065 0 0
500 0.3138 1000 0.0769666 990.2473 5 1.081609 0 0
500 0.3138 1000 0.07761965 990.2373 5 1.064367 0 0
500 0.3138 1000 0.07913144 990.294 5 1.060896 0 0
%n density b b_old lambda lse TP FP 
500 0.3138 10000 0.08026405 9635.362 1 1.076396 0.7801185 0.6452929
500 0.3138 10000 0.08720708 9625.237 1 1.045856 0.8044766 0.6350918
500 0.3138 10000 0.07864917 9633.965 1 1.035509 0.7978934 0.6438356
500 0.3138 10000 0.07804973 9636.194 1 1.032446 0.8057933 0.6403381
500 0.3138 10000 0.08077845 9628.29 1 1.042883 0.7893351 0.6581172
500 0.3146 10000 0.0792739 9633.153 1 1.050504 0.8023638 0.6434199
500 0.3146 10000 0.07843702 9633.093 1 1.056476 0.7964544 0.6399183
500 0.3146 10000 0.08254146 9624.556 1 1.053004 0.8043336 0.6494018
500 0.3146 10000 0.07733884 9637.08 1 1.042352 0.797111 0.6512985
500 0.3146 10000 0.07995755 9635.023 1 1.015543 0.7990808 0.6419609
500 0.3138 10000 0.08220782 9633.876 1 1.034163 0.7965767 0.6394637
500 0.3138 10000 0.08078887 9636.7 1 1.001803 0.7814352 0.656077
500 0.3138 10000 0.07983049 9630.27 1 1.040998 0.7985517 0.6374235
500 0.3138 10000 0.082295 9629.438 1 1.039427 0.7781435 0.6489362
500 0.3138 10000 0.0822515 9632.615 1 1.026414 0.805135 0.6254736
500 0.3128 10000 0.07790484 9635.345 1 1.037794 0.7790621 0.6309662
500 0.3128 10000 0.08128997 9637.793 1 1.076048 0.7846764 0.6167055
500 0.3128 10000 0.08371942 9624.357 1 1.023222 0.813078 0.6239814
500 0.3128 10000 0.08147294 9632.277 1 1.010270 0.7866579 0.6309662
500 0.3128 10000 0.0819882 9624.769 1 0.997034 0.7939234 0.6440629
500 0.3138 10000 0.08076658 9626.44 1 1.067936 0.7899934 0.6540367
500 0.3138 10000 0.0846498 9621.088 1 1.044516 0.7926267 0.6324687
500 0.3138 10000 0.0801288 9635.218 1 1.007177 0.766952 0.6423783
500 0.3138 10000 0.0808024 9633.465 1 1.054094 0.7827518 0.6396094
500 0.3138 10000 0.08246069 9630.73 1 1.020771 0.7847268 0.6324687
