%n density b b_old_avg lambda glcalls_avg lse TP FP 
%n density b b_old lambda lse TP FP 
1000 0.2188 200 0.05271224 30.01717 8 1.004719 0.4731801 0.09703021
1000 0.2188 200 0.05248307 30.08595 8 1.030509 0.4741379 0.08192524
1000 0.2188 200 0.0529705 30.04447 8 1.006337 0.4942529 0.0890937
1000 0.2188 200 0.05040637 30.6453 8 1.037991 0.4386973 0.07910906
1000 0.2196 200 0.05016154 30.21640 8 1.008671 0.4742366 0.07713993
1000 0.2196 200 0.0509712 30.10246 8 1.011511 0.495229 0.08764736
1000 0.2196 200 0.05157373 30.26281 8 1.034222 0.480916 0.08098411
1000 0.2196 200 0.05145444 29.99025 8 1.009531 0.4961832 0.09174782
1000 0.2196 200 0.05136251 30.43564 8 1.040435 0.4666031 0.07842132
1000 0.219 200 0.05118326 30.11796 8 1.012991 0.4803828 0.09346991
1000 0.219 200 0.05234208 29.92639 8 1.015385 0.4813397 0.09346991
1000 0.219 200 0.05240006 30.21463 8 1.012730 0.4660287 0.08629962
1000 0.219 200 0.05201798 30.26965 8 1.022208 0.4755981 0.08425096
1000 0.219 200 0.05151216 30.15345 8 1.016744 0.476555 0.08553137
1000 0.2182 200 0.05328482 30.07131 8 1.001367 0.4870317 0.09337426
1000 0.2182 200 0.0530808 29.87401 8 0.9927128 0.4918348 0.0900486
1000 0.2182 200 0.05200063 30.34809 8 1.013627 0.4610951 0.08544385
1000 0.2182 200 0.05179222 30.02893 8 1.002538 0.4927954 0.09158353
1000 0.2182 200 0.05309634 30.04354 8 0.9995082 0.4870317 0.08416475
1000 0.2194 200 0.05329093 29.76975 8 1.032194 0.5148042 0.09274917
1000 0.2194 200 0.05121751 30.28157 8 1.009255 0.469914 0.0855752
1000 0.2194 200 0.05169258 29.89489 8 1.015848 0.4995224 0.09479887
1000 0.2194 200 0.0513489 30.28039 8 1.012668 0.4527221 0.0855752
1000 0.2194 200 0.05153071 29.90374 8 0.9988451 0.4966571 0.0876249
%n density b b_old lambda lse TP FP 
1000 0.2188 1000 0.05170102 7.719609 5 0.9979284 0.8390805 0.6126472
1000 0.2188 1000 0.05231417 7.7106 5 1.021708 0.821839 0.6362007
1000 0.2188 1000 0.05135625 7.737165 5 1.014437 0.8467433 0.6185356
1000 0.2188 1000 0.05269826 7.706277 5 0.9976943 0.835249 0.6367127
1000 0.2188 1000 0.05061467 7.778804 5 1.031708 0.8496169 0.5952381
1000 0.2196 1000 0.05202261 7.68953 5 1.003282 0.8435115 0.6330087
1000 0.2196 1000 0.0516336 7.729226 5 1.027675 0.855916 0.6189134
1000 0.2196 1000 0.05123891 7.762331 5 1.019116 0.832061 0.6217324
1000 0.2196 1000 0.05226328 7.682895 5 1.030524 0.8778626 0.6173757
1000 0.2196 1000 0.0527976 7.697325 5 1.019851 0.8549618 0.6353152
1000 0.219 1000 0.05292265 7.695978 5 1.007579 0.8334928 0.6171575
1000 0.219 1000 0.05225307 7.713701 5 0.9949115 0.8488038 0.6145967
1000 0.219 1000 0.05214076 7.735203 5 1.012121 0.84689 0.6238156
1000 0.219 1000 0.05132225 7.7531 5 1.003755 0.8382775 0.6102433
1000 0.219 1000 0.05135056 7.7349 5 1.011243 0.8411483 0.6211268
1000 0.2182 1000 0.05388777 7.726959 5 1.015249 0.8520653 0.6106421
1000 0.2182 1000 0.05345647 7.6906 5 1.028354 0.8645533 0.6247122
1000 0.2182 1000 0.0518221 7.729916 5 1.030777 0.8117195 0.6341775
1000 0.2182 1000 0.05202706 7.720091 5 0.9972285 0.8520653 0.630596
1000 0.2182 1000 0.05501006 7.663348 5 1.00402 0.8424592 0.6331543
1000 0.2194 1000 0.0529094 7.706006 5 1.034581 0.852913 0.6282347
1000 0.2194 1000 0.05321964 7.711286 5 1.000085 0.8634193 0.6251601
1000 0.2194 1000 0.052093 7.729998 5 1.012743 0.8471824 0.610556
1000 0.2194 1000 0.05062896 7.75986 5 1.023849 0.8194842 0.6074814
1000 0.2194 1000 0.05199154 7.736146 5 0.997377 0.8510029 0.6146554
%n density b b_old lambda lse TP FP 
1000 0.2188 2000 0.0514351 4.230227 10 1.016026 0.9224138 0.7798259
1000 0.2188 2000 0.05169217 4.224913 4 1.020196 0.9118774 0.7846902
1000 0.2188 2000 0.05141748 4.234236 10 1.022865 0.8965517 0.782386
1000 0.2188 2000 0.05316191 4.216753 4 1.027791 0.9032567 0.7782898
1000 0.2188 2000 0.05067323 4.24574 4 1.047670 0.9118774 0.7675371
1000 0.2196 2000 0.05232274 4.221814 6 1.038561 0.9141221 0.7811379
1000 0.2196 2000 0.05243957 4.218304 4 1.034588 0.8959924 0.796899
1000 0.2196 2000 0.0515755 4.235265 4 1.038716 0.9188931 0.7921579
1000 0.2196 2000 0.05198687 4.227274 4 1.010675 0.9198473 0.7767811
1000 0.2196 2000 0.05135182 4.23214 4 1.005954 0.9093511 0.7842132
1000 0.219 2000 0.05221944 4.22214 4 1.002352 0.9157895 0.7959027
1000 0.219 2000 0.05186134 4.225184 4 1.006710 0.9177033 0.777977
1000 0.219 2000 0.05108636 4.235678 4 1.007112 0.9004785 0.7792574
1000 0.219 2000 0.05228035 4.231255 4 1.026576 0.9167464 0.7766965
1000 0.219 2000 0.05189403 4.226889 4 1.031527 0.9119617 0.7774648
1000 0.2182 2000 0.05361108 4.227786 6 1.019355 0.9154659 0.7666922
1000 0.2182 2000 0.05260662 4.221869 4 1.045842 0.9298751 0.7828089
1000 0.2182 2000 0.05094206 4.240631 4 1.016773 0.900096 0.7799949
1000 0.2182 2000 0.05393815 4.214495 4 1.009056 0.9279539 0.7792274
1000 0.2182 2000 0.05302449 4.225216 4 1.018833 0.9106628 0.7761576
1000 0.2194 2000 0.05153393 4.227665 4 1.030832 0.9293219 0.7778632
1000 0.2194 2000 0.05151496 4.229835 4 1.020922 0.9207259 0.7865744
1000 0.2194 2000 0.05163372 4.237636 4 1.017865 0.9178606 0.7778632
1000 0.2194 2000 0.05124159 4.236441 4 1.060458 0.9035339 0.7859339
1000 0.2194 2000 0.05111689 4.232804 4 1.029558 0.9073543 0.7727389
%n density b b_old lambda lse TP FP 
1000 0.2188 10000 0.05181151 0.9549927 6 1.046907 0.9760536 0.951741
1000 0.2188 10000 0.05186445 0.9550911 7 1.071280 0.9837165 0.9447005
1000 0.2188 10000 0.05152333 0.9551575 9 1.034493 0.980843 0.9485407
1000 0.2188 10000 0.05188443 0.955099 4 1.043041 0.9837165 0.9499488
1000 0.2188 10000 0.05012699 0.9562983 4 1.067379 0.979885 0.9470046
1000 0.2196 10000 0.05117339 0.9553715 4 1.039341 0.9875954 0.95041
1000 0.2196 10000 0.05157269 0.955043 8 1.070693 0.9837786 0.9468221
1000 0.2196 10000 0.05348895 0.9540835 7 1.049113 0.9885496 0.9479754
1000 0.2196 10000 0.0527044 0.954359 6 1.010359 0.9895038 0.9434905
1000 0.2196 10000 0.05281003 0.9543135 6 1.030190 0.976145 0.9533573
1000 0.219 10000 0.0525743 0.9544506 4 1.075496 0.975598 0.9489117
1000 0.219 10000 0.05166985 0.954985 6 1.017913 0.983732 0.940589
1000 0.219 10000 0.0510358 0.9554492 11 1.041988 0.9751196 0.9535211
1000 0.219 10000 0.05158065 0.955302 7 1.051631 0.9779904 0.9481434
1000 0.219 10000 0.0526476 0.9546112 6 1.042585 0.9818182 0.9521127
1000 0.2182 10000 0.05396768 0.9540005 4 1.055103 0.9865514 0.948964
1000 0.2182 10000 0.05342931 0.9540898 9 1.025726 0.9817483 0.9442313
1000 0.2182 10000 0.05335166 0.953772 8 1.050909 0.982709 0.9494756
1000 0.2182 10000 0.05382059 0.953738 8 1.052652 0.9779059 0.9529291
1000 0.2182 10000 0.05392089 0.9537612 4 1.032784 0.9836695 0.9526733
1000 0.2194 10000 0.05324009 0.9538236 6 1.057732 0.982808 0.9505509
1000 0.2194 10000 0.05262981 0.9543784 4 1.035246 0.9789876 0.9522162
1000 0.2194 10000 0.05018878 0.9562527 8 1.037075 0.9789876 0.9455547
1000 0.2194 10000 0.05203275 0.954784 7 1.060116 0.9789876 0.9559313
1000 0.2194 10000 0.05187718 0.9547968 4 1.043504 0.9770774 0.9474763
%n density b b_old lambda lse TP FP 
1000 0.3138 1 0.05877162 131.7877 8 1.055491 0 0
1000 0.3138 1 0.05844233 134.1923 8 1.093774 0 0
1000 0.3138 1 0.05722721 132.5196 8 1.08039 0 0
1000 0.3138 1 0.05767713 132.5145 8 1.087968 0 0
1000 0.3138 1 0.05802153 132.8538 8 1.089468 0 0
1000 0.3146 1 0.05857948 133.2115 8 1.074635 0 0
1000 0.3146 1 0.05895506 131.9813 8 1.091162 0 0
1000 0.3146 1 0.05757014 133.6144 8 1.090120 0 0
1000 0.3146 1 0.05768443 133.7063 8 1.073873 0 0
1000 0.3146 1 0.05979047 131.6834 8 1.092768 0 0
1000 0.3138 1 0.05782256 134.033 8 1.092709 0 0
1000 0.3138 1 0.05752329 132.8175 8 1.059734 0 0
1000 0.3138 1 0.05815469 133.3268 8 1.081288 0 0
1000 0.3138 1 0.0594857 133.1020 8 1.072434 0 0
1000 0.3138 1 0.05888693 132.4257 8 1.075065 0 0
1000 0.3128 1 0.05755552 133.1106 8 1.072051 0 0
1000 0.3128 1 0.05787094 132.2283 8 1.063237 0 0
1000 0.3128 1 0.05712563 133.4304 8 1.077642 0 0
1000 0.3128 1 0.05646356 132.4874 8 1.066129 0 0
1000 0.3128 1 0.06035602 133.1147 8 1.049833 0 0
1000 0.3138 1 0.05759052 133.3844 8 1.091014 0 0
1000 0.3138 1 0.06124624 131.6861 8 1.113383 0 0
1000 0.3138 1 0.05888937 132.3472 8 1.063826 0 0
1000 0.3138 1 0.06038739 131.2228 8 1.070669 0 0
1000 0.3138 1 0.05818248 132.7754 8 1.072669 0 0
%n density b b_old lambda lse TP FP 
1000 0.3138 10 0.05849244 115.1721 8 1.098182 0.0006583278 0
1000 0.3138 10 0.06183423 116.1709 8 1.111188 0 0
1000 0.3138 10 0.05661092 116.0125 8 1.098228 0.0006583278 0
1000 0.3138 10 0.05914833 115.9500 8 1.111968 0 0
1000 0.3138 10 0.05830566 115.7363 8 1.098872 0 0
1000 0.3146 10 0.05760425 116.4455 8 1.060454 0 0
1000 0.3146 10 0.05720931 116.1700 8 1.090739 0 0
1000 0.3146 10 0.0588065 115.9597 8 1.101134 0.0006565988 0
1000 0.3146 10 0.05729192 115.5196 8 1.09589 0 0
1000 0.3146 10 0.05893672 116.5415 8 1.06339 0 0
1000 0.3138 10 0.06114645 115.6394 8 1.085048 0.0006583278 0
1000 0.3138 10 0.05613715 115.6352 8 1.101001 0.0006583278 0
1000 0.3138 10 0.06093783 116.1923 8 1.111686 0 0
1000 0.3138 10 0.0606142 116.5756 8 1.087327 0 0
1000 0.3138 10 0.05744646 116.7659 8 1.103023 0.0006583278 0
1000 0.3128 10 0.0585297 115.4296 8 1.098692 0 0
1000 0.3128 10 0.05741703 115.5498 8 1.054347 0 0
1000 0.3128 10 0.0592765 114.5441 8 1.077423 0.000660502 0
1000 0.3128 10 0.05857526 114.9862 8 1.081176 0 0
1000 0.3128 10 0.05869351 115.9275 8 1.082159 0.000660502 0
1000 0.3138 10 0.05866471 116.4111 8 1.070043 0 0
1000 0.3138 10 0.0602593 116.0692 8 1.101593 0.001316656 0
1000 0.3138 10 0.05742706 115.3502 8 1.110782 0.0006583278 0
1000 0.3138 10 0.06202839 114.7594 8 1.072804 0 0
1000 0.3138 10 0.05807703 116.1029 8 1.053985 0 0
%n density b b_old lambda lse TP FP 
1000 0.3138 100 0.05732007 50.72121 9 1.071108 0.1948650 0.01253279
1000 0.3138 100 0.0601982 50.02202 10 1.053107 0.2310731 0.01457301
1000 0.3138 100 0.0585053 50.28133 9 1.046333 0.1928901 0.007869426
1000 0.3138 100 0.05922024 49.91474 9 1.073646 0.2185648 0.01311571
1000 0.3138 100 0.0589389 49.70262 10 1.084093 0.2304147 0.01282425
1000 0.3146 100 0.05847898 50.03826 10 1.072641 0.2219304 0.01779982
1000 0.3146 100 0.05759664 50.16293 9 1.062062 0.2094550 0.01283922
1000 0.3146 100 0.05929505 49.64697 10 1.057114 0.2278398 0.01634082
1000 0.3146 100 0.05736035 50.50575 9 1.058536 0.1923835 0.01079662
1000 0.3146 100 0.05890884 49.75173 10 1.094167 0.212738 0.01283922
1000 0.3138 100 0.06305356 49.84637 10 1.061818 0.2172482 0.01311571
1000 0.3138 100 0.05803424 50.64221 9 1.032448 0.2034233 0.009909647
1000 0.3138 100 0.05871044 50.07943 10 1.068054 0.2146149 0.01807053
1000 0.3138 100 0.05910219 50.02457 10 1.111665 0.2376564 0.01428155
1000 0.3138 100 0.05798583 50.13982 10 1.060087 0.1994733 0.01573885
1000 0.3128 100 0.0575682 49.85391 10 1.066948 0.2186262 0.01717113
1000 0.3128 100 0.05897162 49.44234 10 1.061097 0.2212682 0.01542491
1000 0.3128 100 0.06070897 49.40515 10 1.038439 0.2357992 0.01804424
1000 0.3128 100 0.0576791 49.71467 9 1.024392 0.2159841 0.01222352
1000 0.3128 100 0.06000164 50.01621 10 1.069242 0.2179657 0.0104773
1000 0.3138 100 0.05666675 51.12975 9 1.038854 0.1849901 0.009618187
1000 0.3138 100 0.06066663 50.1444 9 1.088156 0.2060566 0.01428155
1000 0.3138 100 0.05956158 50.48464 9 1.048024 0.2034233 0.008452346
1000 0.3138 100 0.05981951 50.2351 9 1.030705 0.1948650 0.01020111
1000 0.3138 100 0.05567228 51.10555 9 1.075183 0.1843318 0.009326727
%n density b b_old lambda lse TP FP 
1000 0.3138 200 0.05741341 28.65949 9 1.005164 0.475971 0.1326144
1000 0.3138 200 0.06039686 28.57284 9 1.027744 0.5102041 0.1244535
1000 0.3138 200 0.05858972 28.36772 9 1.006336 0.5009875 0.1390265
1000 0.3138 200 0.05765033 28.81574 9 1.010004 0.4911126 0.1329059
1000 0.3138 200 0.05872464 28.36423 9 1.026252 0.4812377 0.1431070
1000 0.3146 200 0.05736461 28.32304 9 1.013997 0.5022981 0.1421068
1000 0.3146 200 0.05918306 28.69330 9 1.040491 0.4990151 0.1240152
1000 0.3146 200 0.05699083 28.30148 9 1.033211 0.4891661 0.1365626
1000 0.3146 200 0.05787614 28.70437 9 0.9984793 0.4799737 0.1248906
1000 0.3146 200 0.05830241 28.66645 9 1.035749 0.4635588 0.1208054
1000 0.3138 200 0.06186504 28.49046 9 1.008786 0.4786043 0.1262023
1000 0.3138 200 0.05721175 28.7041 8 1.007915 0.4753127 0.1107549
1000 0.3138 200 0.06027651 28.14576 9 1.012120 0.5134957 0.1323229
1000 0.3138 200 0.05848415 28.33977 9 1.000407 0.5029625 0.1343632
1000 0.3138 200 0.0571299 28.59479 9 1.025373 0.4746544 0.1346546
1000 0.3128 200 0.05796418 28.0147 9 1.025888 0.4993395 0.1530850
1000 0.3128 200 0.0580807 28.30030 9 1.028826 0.4980185 0.1391153
1000 0.3128 200 0.05915983 28.13725 9 0.991376 0.5099075 0.1533760
1000 0.3128 200 0.0579814 28.36740 9 1.004757 0.4808454 0.1347497
1000 0.3128 200 0.06035583 28.48901 8 1.011217 0.4788639 0.1225262
1000 0.3138 200 0.05879337 28.64398 9 1.026239 0.4739961 0.1168755
1000 0.3138 200 0.05885669 28.64670 9 1.042354 0.4693878 0.1206645
1000 0.3138 200 0.05654278 28.84225 8 1.009787 0.4733377 0.1288254
1000 0.3138 200 0.0587574 28.91369 9 1.005534 0.4568795 0.1267852
1000 0.3138 200 0.05894438 28.98195 9 0.997475 0.4634628 0.1273681
%n density b b_old lambda lse TP FP 
1000 0.3138 1000 0.05794619 7.542675 5 0.9913135 0.835418 0.6417954
1000 0.3138 1000 0.05949473 7.508854 5 0.991579 0.8341014 0.6237249
1000 0.3138 1000 0.05695154 7.551663 5 0.9934818 0.831468 0.6382979
1000 0.3138 1000 0.05956952 7.513673 5 0.9936308 0.8439763 0.6324687
1000 0.3138 1000 0.05773494 7.523333 5 0.9966775 0.847268 0.6257651
1000 0.3146 1000 0.05739329 7.533812 5 1.002645 0.8371635 0.6486723
1000 0.3146 1000 0.05711659 7.554291 5 1.003053 0.8292843 0.6504231
1000 0.3146 1000 0.05888053 7.49196 5 0.980212 0.8397899 0.6469215
1000 0.3146 1000 0.05685324 7.536263 5 0.9688873 0.8535785 0.6343741
1000 0.3146 1000 0.05725418 7.572175 5 0.9964125 0.8391333 0.6337905
1000 0.3138 1000 0.06303595 7.488416 5 1.013435 0.8525346 0.6438356
1000 0.3138 1000 0.05758816 7.541097 5 1.004448 0.8360764 0.6348003
1000 0.3138 1000 0.05959598 7.500549 5 1.005721 0.849243 0.6417954
1000 0.3138 1000 0.05987418 7.495686 5 1.031113 0.8406847 0.6415039
1000 0.3138 1000 0.0584854 7.525092 5 1.001397 0.8538512 0.6348003
1000 0.3128 1000 0.05777385 7.508876 5 0.9977156 0.850066 0.6469732
1000 0.3128 1000 0.05799026 7.543184 5 1.020401 0.8428005 0.628929
1000 0.3128 1000 0.05973822 7.4867 5 0.9974587 0.8573316 0.653085
1000 0.3128 1000 0.05824375 7.509958 5 0.9649827 0.8285997 0.6379511
1000 0.3128 1000 0.0601226 7.508333 5 0.9966019 0.830251 0.6276193
1000 0.3138 1000 0.05779327 7.539951 5 0.9900824 0.8367347 0.6272224
1000 0.3138 1000 0.05949193 7.514603 5 1.004286 0.8439763 0.6397552
1000 0.3138 1000 0.05943843 7.500864 5 1.007385 0.835418 0.6496648
1000 0.3138 1000 0.05941262 7.512506 5 0.981221 0.841343 0.6237249
1000 0.3138 1000 0.05761102 7.562628 5 0.9898156 0.8466096 0.6272224
%n density b b_old lambda lse TP FP 
1000 0.3138 2000 0.0588279 4.157231 4 1.020349 0.9282423 0.7895657
1000 0.3138 2000 0.05991023 4.150260 4 1.016476 0.9065174 0.7883999
1000 0.3138 2000 0.05799772 4.163624 4 1.004182 0.913759 0.7811134
1000 0.3138 2000 0.05811751 4.161919 4 1.002323 0.9032258 0.7936462
1000 0.3138 2000 0.05784473 4.159878 4 1.022810 0.911784 0.7854853
1000 0.3146 2000 0.05695821 4.169824 4 1.002811 0.9172685 0.7767727
1000 0.3146 2000 0.05763426 4.164913 4 1.007333 0.9093894 0.7782317
1000 0.3146 2000 0.05796316 4.157468 4 1.000710 0.9054498 0.7934053
1000 0.3146 2000 0.05830519 4.151378 4 1.006079 0.9212081 0.7904873
1000 0.3146 2000 0.0577042 4.167633 4 1.012720 0.887065 0.7837759
1000 0.3138 2000 0.06190303 4.16204 4 0.9862501 0.8992758 0.7767415
1000 0.3138 2000 0.05732237 4.174019 4 0.981402 0.9124424 0.7851938
1000 0.3138 2000 0.05938624 4.153307 4 0.9971616 0.9065174 0.7857767
1000 0.3138 2000 0.05872021 4.153358 4 1.017517 0.909809 0.7854853
1000 0.3138 2000 0.05929493 4.151513 4 0.985057 0.9131007 0.7892743
1000 0.3128 2000 0.05851683 4.157614 4 1.040327 0.9174373 0.789872
1000 0.3128 2000 0.0585735 4.17182 4 1.021998 0.8996037 0.7732829
1000 0.3128 2000 0.05895978 4.158887 4 1.003210 0.9154557 0.782014
1000 0.3128 2000 0.05720732 4.162631 4 1.000391 0.9029062 0.798312
1000 0.3128 2000 0.05922007 4.153673 4 0.9980119 0.8956407 0.7860885
1000 0.3138 2000 0.05900784 4.156355 4 1.028733 0.9045425 0.7930632
1000 0.3138 2000 0.05940481 4.159827 4 0.9999955 0.8999342 0.7977266
1000 0.3138 2000 0.05914832 4.155948 4 1.011684 0.9032258 0.7866511
1000 0.3138 2000 0.05957884 4.154664 4 1.008515 0.9124424 0.7942291
1000 0.3138 2000 0.05747004 4.171552 4 1.052742 0.9005925 0.7930632
%n density b b_old lambda lse TP FP 
1000 0.3138 10000 0.05741366 0.9508846 4 1.02637 0.9835418 0.9418537
1000 0.3138 10000 0.06049491 0.9493878 4 1.038686 0.9795918 0.9488487
1000 0.3138 10000 0.05671678 0.951182 4 1.012959 0.9842001 0.9471
1000 0.3138 10000 0.05994227 0.9496725 4 1.044810 0.9792627 0.9536578
1000 0.3138 10000 0.05829223 0.95032 8 1.011762 0.977946 0.952492
1000 0.3146 10000 0.05734457 0.9509463 4 1.074285 0.983585 0.9477677
1000 0.3146 10000 0.05839259 0.950343 4 0.979737 0.977019 0.9477677
1000 0.3146 10000 0.05812535 0.9501523 6 1.056033 0.9796454 0.9521447
1000 0.3146 10000 0.05810744 0.9502965 4 1.031575 0.9819435 0.95623
1000 0.3146 10000 0.05710647 0.9508236 4 1.021647 0.9789888 0.9508316
1000 0.3138 10000 0.06400749 0.9483345 6 1.020203 0.9828835 0.9504518
1000 0.3138 10000 0.05800384 0.9507392 4 1.026464 0.9776169 0.9479744
1000 0.3138 10000 0.06173594 0.9484687 6 1.022553 0.9855168 0.955698
1000 0.3138 10000 0.05978519 0.9490093 4 1.028525 0.9828835 0.9452055
1000 0.3138 10000 0.05714939 0.9507405 4 1.032701 0.9828835 0.9552609
1000 0.3128 10000 0.05864658 0.9496597 10 1.010220 0.9834875 0.95227
1000 0.3128 10000 0.0589657 0.950103 11 1.041151 0.9808454 0.9557625
1000 0.3128 10000 0.05784292 0.9502476 8 1.010150 0.981506 0.955617
1000 0.3128 10000 0.0588562 0.949736 6 1.029873 0.980185 0.9570722
1000 0.3128 10000 0.0589195 0.9499429 4 1.011643 0.982827 0.9503783
1000 0.3138 10000 0.05798212 0.9507965 4 1.037012 0.9789335 0.941708
1000 0.3138 10000 0.06099965 0.948898 4 1.018971 0.9835418 0.9475372
1000 0.3138 10000 0.05843542 0.9504142 6 1.009733 0.9769585 0.952492
1000 0.3138 10000 0.05917738 0.9498991 7 1.035765 0.9716919 0.9431653
1000 0.3138 10000 0.05808155 0.9506375 4 1.008606 0.9868334 0.949286
